OTU;taxo_1;taxo_2;taxo_3;genus;specie;taxo_3;genus;specie;LSA_feb_16;LCL_feb_16;LSC_aug_16;LCT_oct_16;LCL_sep_16;LSA_oct_16;LSC_may_16;LSA_aug_16;LSC_oct_16;LCT_jul_17;LCL_nov_16;LCL_jul_17;LSA_may_17;LSC_feb_17;LCL_sep_17_F;LCL_sep_17;LCT_sep_17;LCT_sep_17_F;LSA_sep_17;LSA_sep_17_F;LSC_24_aug_17;LSC_jul_17;LSC_jul_17_F;LSC_31_aug_17;LSC_31_aug_17_F;LCL_jul_17_F;LCT_jul_17_F;LCL_may_17;LCL_mar_17;LSC_mar_17;LCL_jan_17;LCT_mar_17;LSA_feb_17;LCL_feb_17;LCT_jan_17;LCT_feb_17;LSA_mar_17;LSC_may_17;LSA_jan_17;LSC_jan_17;LCT_may_17;LSC_mar_16;LSA_jul_17
330;Eukaryota;Hacrobia;Haptophyta;Prymnesiaceae;Prymnesiaceae_uncl;Haptophyta;Prymnesiaceae;Prymnesiaceae_uncl;0;0;1;0;0;0;0;0;2;0;0;0;0;4;0;0;2;1;0;0;3;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
722;Eukaryota;Hacrobia;Haptophyta;Prymnesiaceae;Prymnesiaceae_uncl;Haptophyta;Prymnesiaceae;Prymnesiaceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;65;0;19;1;13;12;469;90;1;6;3;1;29;11;10;11;9;4;9;10;16;10;17;26;9;14;27;36;2;53;6;14;7;1;6;5;1;37;18;14;15;320;16
16;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;4;0;2;3;4;2;63;4;1;1;1;0;4;1;2;3;1;2;1;2;5;2;1;8;2;4;2;13;1;7;1;2;6;0;1;2;1;5;5;4;5;61;2
24;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;224;0;0;0;0;44;0;64;0;0;0;0;55;0;1;3;0;0;3;8;0;0;0;0;0;0;0;4;0;0;0;0;10;0;0;0;1;0;65;0;0;9;100
33;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;4;0;23;11;40;9;706;44;11;4;22;12;25;284;10;1;13;4;7;3;14;20;46;33;8;14;9;9;2;28;1;40;1;0;12;19;0;27;0;95;72;49;27
65;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;0;0;5;5;14;2;119;1;1;0;3;2;4;36;1;2;7;1;0;1;1;4;7;9;3;4;2;1;0;4;0;7;0;0;0;7;0;3;0;31;8;12;1
110;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;150;0;0;1;0;28;0;52;0;0;0;0;37;1;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1;0;22;0;0;9;92
448;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;0;0;8;0;7;0;53;3;0;2;0;0;1;3;4;2;4;0;0;2;4;0;3;12;4;0;4;25;0;7;1;8;2;0;3;2;5;3;8;6;0;48;1
477;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;103;0;16;2;46;25;257;208;2;4;7;2;58;13;44;26;7;2;18;33;7;7;6;12;4;6;8;81;0;21;11;9;22;6;4;2;2;20;49;10;8;161;61
545;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;0;0;1;3;3;0;54;0;5;2;1;1;1;21;4;0;9;1;0;0;4;3;7;6;1;1;3;2;0;3;0;4;0;0;1;2;1;1;0;6;8;5;0
637;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;0;0;3;2;1;0;43;0;0;2;0;0;1;4;2;0;3;0;0;0;1;1;2;6;0;1;0;9;0;0;0;1;2;1;0;0;2;5;2;0;2;38;0
833;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;0;0;0;0;0;13;0;17;1;0;2;0;1;0;2;0;0;0;0;10;0;0;1;0;0;1;0;1;0;0;1;5;3;0;0;0;0;0;4;1;0;2;1
845;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;Katablepharidophyta;Katablepharidales;Katablepharidales_uncl;0;0;0;0;0;0;6;0;1;0;0;0;0;3;0;0;2;0;0;0;0;2;1;1;2;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1
281;Eukaryota;Hacrobia;Telonemia;Telonemia-Group-2;Telonemia-Group-2_uncl;Telonemia;Telonemia-Group-2;Telonemia-Group-2_uncl;0;0;0;24;0;0;110;0;1;0;0;0;1;31;0;0;45;45;0;0;0;0;1;0;0;0;0;0;24;13;84;42;0;418;3;20;1;37;0;3;3;291;0
301;Eukaryota;Hacrobia;Telonemia;Telonemia-Group-2;Telonemia-Group-2_uncl;Telonemia;Telonemia-Group-2;Telonemia-Group-2_uncl;0;0;0;15;0;0;97;0;0;0;0;0;1;24;0;0;31;26;0;0;0;0;1;0;0;0;0;0;31;12;69;31;0;329;1;15;0;31;0;5;1;190;0
638;Eukaryota;Hacrobia;Telonemia;Telonemia-Group-2;Telonemia-Group-2_uncl;Telonemia;Telonemia-Group-2;Telonemia-Group-2_uncl;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;13;3;0;0;0;0;0;0;0;0;0;0;4;0;7;2;0;37;0;0;0;3;0;5;0;44;0
372;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_uncl;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_uncl;0;0;0;0;0;0;13;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;1;4;0;1;0;0;0;0;0
484;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_uncl;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_uncl;0;0;0;0;0;0;30;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;35;0;0;0;0;0
847;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_uncl;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_uncl;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
848;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_uncl;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_uncl;6;0;0;0;0;0;13;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;4;0;0;0;0;8;0;0;0;0;0
80;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellida;Choanoflagellida_uncl;Choanoflagellida;Choanoflagellida;Choanoflagellida_uncl;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;85;102;26;1;1;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
753;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellida;Choanoflagellida_uncl;Choanoflagellida;Choanoflagellida;Choanoflagellida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;Eukaryota;Opisthokonta;Choanoflagellida;Salpingoecidae;Salpingoecidae_uncl;Choanoflagellida;Salpingoecidae;Salpingoecidae_uncl;0;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
391;Eukaryota;Opisthokonta;Choanoflagellida;Salpingoecidae;Salpingoecidae_uncl;Choanoflagellida;Salpingoecidae;Salpingoecidae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
519;Eukaryota;Opisthokonta;Choanoflagellida;Salpingoecidae;Salpingoecidae_uncl;Choanoflagellida;Salpingoecidae;Salpingoecidae_uncl;0;0;5;1;0;0;15;0;1;0;0;0;0;0;0;0;2;0;0;0;5;2;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
583;Eukaryota;Opisthokonta;Choanoflagellida;Salpingoecidae;Salpingoecidae_uncl;Choanoflagellida;Salpingoecidae;Salpingoecidae_uncl;0;0;4;0;0;0;0;0;0;7;0;0;0;0;0;0;4;0;0;0;1;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
390;Eukaryota;Opisthokonta;Choanoflagellida;Sphaeroeca;Sphaeroeca_uncl;Choanoflagellida;Sphaeroeca;Sphaeroeca_uncl;0;0;0;2;0;0;0;55;1;0;0;0;0;0;0;0;4;0;4;2;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
735;Eukaryota;Opisthokonta;Fungi;Chytridiomycetes;Chytridiomycetes_uncl;Fungi;Chytridiomycetes;Chytridiomycetes_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;61;0
825;Eukaryota;Opisthokonta;Fungi;Chytridiomycetes;Chytridiomycetes_uncl;Fungi;Chytridiomycetes;Chytridiomycetes_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0
816;Eukaryota;Opisthokonta;Fungi;Rhyzophidiales;Rhyzophidiales_uncl;Fungi;Rhyzophidiales;Rhyzophidiales_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0
1;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;10;11;0;0;292;0;8;1;0;0;0;6;0;0;7;0;73;70;64;12;19;1;0;0;1;0;0;0;0;0;0;0;0;0;0;31;0;1;128;4;0
9;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;5;13;0;0;116;0;4;4;0;0;0;0;0;0;10;0;0;1;46;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;202;3;0
32;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;86;15;0;0;0;0;0;9;0;6;0;0;3;13;0;0;0;0;11;17;4;0;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;2;0;1;0;5;1;3;2;0;0;0;6;0;1;7;8;0;0;0;0;1;0;5;1;1;2;2;0;0;0;21;0;80;0;1;0;1;0;6;1;1;0;1
282;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;15;12;0;0;226;0;17;6;0;0;0;0;0;0;15;0;50;40;82;24;58;3;1;0;1;0;0;0;0;0;0;0;0;0;0;17;0;0;136;1;0
457;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;8;5;0;0;121;0;5;2;0;0;0;0;0;0;6;0;10;20;24;12;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;35;1;0
471;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;40;0;0;0;0
608;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0
619;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;0;0;0;0;5;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
746;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
747;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;8;2;0;60;2;0;1;1;0;0;0;0
770;Eukaryota;Rhizaria;Cercozoa;Cercozoa;Cercozoa_uncl;Cercozoa;Cercozoa;Cercozoa_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
197;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
210;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;0;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;1;0;0;14;0;0;13;4;0
221;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;1;0;0;1;0;82;2;2;2;4;0;0;15;3;5;0;1;13;14;15;8;4;5;4;1;15;2;0;29;0;2;0;0;1;0;0;9;0;4;2;7;0
252;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;9;0;0;0;0;7;0;0;0;32;0;27;1;9;0;0;0;3;0;1;0;0;0;0;22;2;12;118;5;62;0;6;382;0;2;1;0;8;5;0;10;1
334;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;11;0;0;0;0;8;1;0;0;34;0;16;1;8;2;0;2;0;1;0;1;0;0;0;20;3;11;142;3;71;1;4;344;1;1;0;0;2;8;0;8;0
383;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;2;30;0;0;0;0;1;0;0;0;0;15;0;0;4;0;0;0;9;4;7;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
389;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;0;20;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;8;57;0;0;0;0;4;0;38
403;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
405;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;25;2;10;1;0;100;0;0;0;0;0;2;1;1;0
438;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;2;1;0;0;4;0;0;0;0;0;0;6;0;0;0;1;0;0;2;0;1;3;2;0;0;0;0;0;0;2;0;0;63;30;0;4;0;20;0;2;0
522;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;2;5;0;3;0;0;2;0;0;6;1;0;0;2;4;0;0;21;25;1;4;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
748;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;0;20;0;1;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
754;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;41;0;0;0;6;0;0;0;0;0;2;0
756;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;Cercozoa;Cercozoa-Novel-clade-10;Cercozoa-Novel-clade-10_uncl;0;0;0;24;0;0;1;0;0;2;0;0;0;0;0;0;8;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
112;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;0;0;12;0;12;0;0;3;0;0;0;116;0;0;29;43;0;0;3;5;34;2;64;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;0;0;2;0;0;0;104;1;0;0;4;0;0;3;0;1;1;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;0;0;3;0;3;0;0;0;0;0;0;28;0;0;3;9;0;0;0;0;8;3;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;0;0;3;1;7;0;155;0;2;1;12;5;0;3;1;5;2;0;0;1;5;3;12;5;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
571;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
582;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;0;0;0;0;0;0;9;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0
633;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0
686;Eukaryota;Rhizaria;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;Cercozoa;Cercozoa-Novel-clade-2;Cercozoa-Novel-clade-2_uncl;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;Eukaryota;Rhizaria;Cercozoa;Filosa;Filosa_uncl;Cercozoa;Filosa;Filosa_uncl;0;0;5;28;0;0;298;0;0;0;0;0;0;9;0;0;0;3;0;0;8;31;7;4;4;0;0;0;0;0;0;1;0;0;0;0;0;15;0;6;46;0;0
543;Eukaryota;Rhizaria;Cercozoa;Filosa;Filosa_uncl;Cercozoa;Filosa;Filosa_uncl;0;0;57;13;0;0;0;0;0;2;0;5;0;0;2;2;0;0;0;0;8;12;9;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
502;Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Filosa-Sarcomonadea_uncl;Cercozoa;Filosa-Sarcomonadea;Filosa-Sarcomonadea_uncl;0;0;0;0;0;0;2;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_uncl;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_uncl;0;0;0;0;0;0;287;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;7;1;0;14;0;0;9;3;0
593;Eukaryota;Rhizaria;Cercozoa;Mataza-lineage;Mataza-lineage_uncl;Cercozoa;Mataza-lineage;Mataza-lineage_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0
743;Eukaryota;Rhizaria;Cercozoa;Pansomonadida;Pansomonadida_uncl;Cercozoa;Pansomonadida;Pansomonadida_uncl;0;0;0;0;0;0;0;0;0;0;30;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510;Eukaryota;Rhizaria;Cercozoa;Peregrinia;Peregrinia_uncl;Cercozoa;Peregrinia;Peregrinia_uncl;0;0;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0;1;0;0;4;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744;Eukaryota;Rhizaria;Cercozoa;Peregrinia;Peregrinia_uncl;Cercozoa;Peregrinia;Peregrinia_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;89;1;1;6;0;0;16;0;4;4;1;1;0;28;1;1;0;1;15;14;3;1;21;0;2;4;30;9;1;28;57;2;50;7;5;7;0;0;25;37;0;26;0
48;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;0;7;0;0;1;12;19;9;25;2;1;422;0
73;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;1;1;10;0;4;7;0;0;222;0
168;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;242;0;0;0;0;0;0;0;0;0;7;0;35;0
272;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;4;0;15;0;73;0
